Muscle,Force Level,ISI mean,ISI SD,ISI CV,FR mean,subject_id,extra,MU_ID
VL,15,110.0005948604061,8.571837485557054,0.0779253739167043,9.09085992915792,P3,ramp1,8
VL,15,136.4884286556604,14.96977163753308,0.1096779542777179,7.326628417144784,P3,ramp1,9
VL,30,95.7744891826923,7.843832786578511,0.0818989780422237,10.441193772304796,P3,ramp1,0
VL,30,100.03543976814515,10.972465492363392,0.1096857825366147,9.996457278717694,P3,ramp1,1
VL,30,92.63715601679104,7.814776038001291,0.0843589805000578,10.794804622658576,P3,ramp1,2
VL,30,104.56667108050848,8.366432752797932,0.08001051067559,9.563276612584092,P3,ramp1,3
VL,30,94.8644739980916,6.131870676799742,0.0646382193287984,10.54135397430357,P3,ramp1,4
VL,30,78.31417059748428,5.855053925853664,0.0747636587501796,12.769081155692188,P3,ramp1,5
VL,30,90.1844776459854,8.452876395948119,0.0937287282311425,11.088382680725273,P3,ramp1,6
VL,30,153.135986328125,23.54360518050857,0.1537431256038121,6.53014372374431,P3,ramp1,7
VL,30,109.87112862723214,8.743038067769687,0.0795753914336571,9.101572109928656,P3,ramp1,8
VL,30,141.7194234913793,15.716414052361042,0.1108980947365839,7.056195794225971,P3,ramp1,9
VL,30,109.87112862723214,8.751455634097681,0.0796520045205814,9.101572109928656,P3,ramp1,10
VL,30,76.3641919095092,10.348794994330497,0.135518948548473,13.095142828002292,P3,ramp1,11
VL,30,140.50514914772728,17.431928961648,0.1240661218993479,7.117176886866961,P3,ramp1,12
VL,30,96.38671875,7.467570926060075,0.0774751026168745,10.374873353596756,P3,ramp1,13
VL,30,89.93999094202898,6.5451758357057965,0.0727726984087034,11.118524579845158,P3,ramp1,14
VL,5,97.75773013930724,10.671193684843232,0.1091595894221,10.229370082294,P3,ramp1,0
VL,5,120.06273234200744,14.59552052474167,0.1215657868185547,8.328979196903724,P3,ramp1,1
VL,5,89.04398823832418,5.369691994042129,0.0603038127590407,11.230404430263423,P3,ramp1,2
VM,15,80.52939138104838,5.791213442909522,0.07191428301633,12.417826371842388,P1,ramp1,0
VM,15,93.6133729460094,6.476251638643328,0.0691808385365886,10.682234477084169,P1,ramp1,1
VM,15,80.87123608299595,8.527502607080587,0.1054454342496885,12.365335914659784,P1,ramp1,2
VM,15,86.23215976731602,7.322763472768491,0.08491917044091,11.596601577628848,P1,ramp1,3
VM,15,77.50182392996109,6.669706255526388,0.0860587005223754,12.902922141596386,P1,ramp1,4
VM,15,85.15207665598291,7.473692077343186,0.08776875880006,11.74369480194866,P1,ramp1,5
VM,15,74.17445980483271,8.551573381380797,0.1152899987931376,13.48172946093834,P1,ramp1,6
VM,15,117.6936945266272,19.72650108145757,0.1676088184740824,8.49663190557552,P1,ramp1,7
VM,15,112.33337747175142,12.68494236771679,0.1129222912478233,8.902073653500455,P1,ramp1,8
VM,15,76.50015024038461,21.525282110717445,0.2813756841402149,13.071869752643924,P1,ramp1,10
VM,15,98.3132541769802,18.20251645597814,0.1851481431304327,10.171568506926173,P1,ramp1,11
VM,30,109.87444196428572,10.91839533210432,0.0993715657336699,9.10129764595343,P1,ramp1,0
VM,30,101.61858974358978,13.19217395376816,0.1298204785862061,9.840719129474843,P1,ramp1,1
VM,30,92.93619791666669,12.308723868179449,0.1324427310789746,10.760070052539405,P1,ramp1,2
VM,30,67.06649831649831,7.264732447775732,0.1083213322617831,14.91057420771886,P1,ramp1,3
VM,30,73.02290808150182,6.629836236166965,0.0907911833471123,13.694332727531023,P1,ramp1,4
VM,30,94.26836492890992,12.097088561590136,0.1283260675064519,10.608012568735274,P1,ramp1,5
VM,30,91.1155210722477,8.788974707245597,0.0964596876999321,10.975078540209145,P1,ramp1,6
VM,30,81.16350446428571,6.786671122814148,0.0836172756167826,12.320808553061298,P1,ramp1,7
VM,30,63.77923427483972,7.36928650058107,0.1155436653382366,15.679084444488076,P1,ramp1,8
VM,5,91.9822410300926,7.051476879664198,0.0766612859253696,10.871663799459322,P1,ramp1,0
VM,15,80.59526821862349,5.000058868112888,0.0620391119556756,12.40767630783721,P1,ramp2,0
VM,15,93.8987875884434,5.555986497591595,0.0591699492643438,10.649764769945495,P1,ramp2,1
VM,15,80.49670803931451,7.860647675530226,0.0976517905762195,12.4228682682477,P1,ramp2,2
VM,15,88.07729535398231,6.315957275953227,0.0717092554962027,11.353663801562064,P1,ramp2,3
VM,15,79.33967255976096,7.053880121114701,0.0889073510582175,12.604034876080071,P1,ramp2,4
VM,15,85.01644297542735,7.029187267934969,0.0826803265571419,11.76243047817272,P1,ramp2,5
VM,15,75.050663768797,8.043971993638687,0.1071805576352949,13.324332521303548,P1,ramp2,6
VM,15,115.5787417763158,20.33716784797215,0.1759594155068022,8.652110108062436,P1,ramp2,7
VM,15,113.83258928571428,11.823477728397648,0.1038672475306811,8.784830480224326,P1,ramp2,8
VM,30,123.42415566770188,18.53250722783876,0.1501529998530783,8.102141712780492,P1,ramp2,0
VM,30,109.89349533839778,12.236311831699709,0.1113470073366956,9.099719659663885,P1,ramp2,1
VM,30,103.3370102007772,18.037665740136596,0.1745518445433108,9.677075019463636,P1,ramp2,2
VM,30,73.29640107996323,7.087036823756098,0.0966901064627231,13.64323466453753,P1,ramp2,3
VM,30,78.57043601778656,7.914050395089437,0.1007255501712867,12.727433506587936,P1,ramp2,4
VM,30,104.17416557591623,12.159360927700366,0.1167214621828606,9.599308950271904,P1,ramp2,5
VM,30,97.64763327205884,12.90791792301439,0.1321887432443065,10.240903609141986,P1,ramp2,6
VM,30,87.05095182860262,7.168999668750399,0.0823540641217303,11.487525167661948,P1,ramp2,7
VM,30,68.05507412542661,9.31374391331682,0.1368559807333607,14.69398149735292,P1,ramp2,8
VM,15,118.53866980820106,4.7882714760756935,0.0403941724993477,8.436065645228076,P2,ramp1,0
VM,15,112.3979271356784,5.59249663332587,0.0497562257226952,8.89696122947957,P2,ramp1,1
VM,15,124.08494475138122,5.619663480511492,0.0452888421860617,8.058995408376232,P2,ramp1,2
VM,15,142.65898686305732,12.673649667192745,0.0888387752210701,7.009723130586438,P2,ramp1,3
VM,15,162.26081295289856,11.59235719309261,0.0714427407463912,6.162917477125436,P2,ramp1,4
VM,15,153.75942887931035,11.48604379662736,0.0747013947719788,6.503666196529157,P2,ramp1,5
VM,15,190.07961467161016,35.47222061443708,0.1866177005657363,5.26095342589811,P2,ramp1,6
VM,15,156.76922865316902,12.252805741716289,0.078158231988396,6.378802833892652,P2,ramp1,7
VM,15,123.35872755524862,5.418647169511849,0.043925932740227,8.106438999641355,P2,ramp1,8
VM,15,112.82601404671718,6.122051400194307,0.0542609915977301,8.863204186101408,P2,ramp1,9
VM,15,107.3444073016827,11.138935769394514,0.1037681985433059,9.31580904061058,P2,ramp1,10
VM,15,142.22108877388536,8.447433618826178,0.0593964909961882,7.031306036405623,P2,ramp1,11
VM,15,132.37449149408283,8.404478730340394,0.0634901681999365,7.554325525357734,P2,ramp1,12
VM,15,161.46894814311594,24.08190741138617,0.1491426536701129,6.1931412293196,P2,ramp1,13
VM,30,108.64079607664232,10.57935116726338,0.0973791756809294,9.204645364477395,P2,ramp1,0
VM,30,101.08949829931971,6.253914855174229,0.0618651290231629,9.892224383576051,P2,ramp1,1
VM,30,130.9998629385965,7.156313512506783,0.0546284045797907,7.633595773063743,P2,ramp1,2
VM,30,109.61196001838236,6.223865629042,0.0567808989821752,9.123092040615784,P2,ramp1,3
VM,30,132.85871233258928,13.135479146903329,0.098868029926565,7.526792804499483,P2,ramp1,4
VM,30,125.33103813559322,9.480290254879904,0.0756419989486033,7.978869519281564,P2,ramp1,5
VM,30,136.75853587962962,11.639635693326404,0.0851108533625369,7.31215783766629,P2,ramp1,6
VM,30,137.8741968457944,9.312832502934,0.0675458694664234,7.252988759879788,P2,ramp1,7
VM,30,161.25594429347825,20.45886909253467,0.1268720305609354,6.201321783090656,P2,ramp1,8
VM,30,189.96519431089743,18.87642770971172,0.0993678225013078,5.264122217901654,P2,ramp1,9
VM,30,169.6356411637931,33.11009697600308,0.1951836108782902,5.894987593052113,P2,ramp1,10
VM,30,199.96436866554052,25.767015044813427,0.1288580321422723,5.000890942088767,P2,ramp1,11
VM,30,136.08980791284404,7.330851924872308,0.0538677512835289,7.3480888490961025,P2,ramp1,12
VM,30,131.0007195723684,6.7561629489207045,0.051573479679922,7.6335458558116756,P2,ramp1,13
VM,30,165.82470154494382,22.759458557817545,0.1372501101812566,6.0304646453952335,P2,ramp1,14
VM,30,176.1625744047619,26.74539376107557,0.1518222235991154,5.676574626471677,P2,ramp1,15
VM,30,117.61042076771652,8.375090973105108,0.0712104498771084,8.502647924158222,P2,ramp1,16
VM,30,103.97863854895104,6.793854222706088,0.0653389418972597,9.617360007355934,P2,ramp1,17
VM,30,121.69729764344262,6.089771992682563,0.0500403222635625,8.217109330807586,P2,ramp1,18
VM,30,135.634765625,6.913949495615085,0.0509747590431985,7.372741018071857,P2,ramp1,19
VM,30,137.7269603587963,10.88918307330188,0.0790635547675935,7.2607425401306545,P2,ramp1,20
VM,30,134.36004363738738,8.130632043202313,0.0605137645321504,7.442688859932296,P2,ramp1,21
VM,30,147.1747370049505,9.8495830140296,0.0669244138937941,6.794644382251307,P2,ramp1,22
VM,30,222.5527635261194,31.305778340789605,0.1406667697348789,4.493316479903596,P2,ramp1,23
VM,30,165.59756846910113,23.59689777082152,0.1424954363096488,6.03873601070773,P2,ramp1,24
VM,30,177.84379706325302,36.55258899278248,0.2055319870379395,5.622911883985103,P2,ramp1,25
VM,5,120.7632731401384,8.976901658179216,0.0743346998202182,8.280663267875829,P2,ramp1,0
VM,5,123.90180160142349,8.748523153388371,0.070608522558302,8.07090766296421,P2,ramp1,1
VM,5,131.6446786556604,7.182590741514441,0.0545604335462868,7.596205256542685,P2,ramp1,2
VM,5,127.37867814781022,9.819948474824326,0.0770925606829524,7.850607452839163,P2,ramp1,3
VM,5,106.98107798165138,7.611635354142056,0.0711493611556947,9.347447407208897,P2,ramp1,4
VM,5,114.14158555327867,8.950376399843448,0.0784146843278746,8.761048789997954,P2,ramp1,5
VM,5,119.40884524828768,12.842805510486167,0.1075532175508609,8.37458898392906,P2,ramp1,6
VM,5,156.65382179054055,11.201738288167856,0.0715063198595022,6.383502097619328,P2,ramp1,7
VM,5,160.18910210253455,12.53022397460118,0.0782214508361547,6.242621919185961,P2,ramp1,8
VM,5,128.22164948453607,10.168007433500568,0.0793002388783562,7.798994974874373,P2,ramp2,0
VM,5,132.57802055481284,10.402264850207809,0.0784614584429333,7.542728393554209,P2,ramp2,1
VM,5,136.7911873282967,8.508865177407387,0.0622033139970212,7.31041245807755,P2,ramp2,2
VM,5,136.65543440934067,12.29946550043506,0.0900034861664774,7.317674590273362,P2,ramp2,3
VM,5,113.1680575284091,7.262566430521176,0.0641750560108184,8.836415697503382,P2,ramp2,4
VM,5,120.21294751213586,10.324418476269177,0.0858844133675941,8.318571507441385,P2,ramp2,5
VM,5,127.82902644230762,14.85761273997676,0.1162303520060239,7.822949355335385,P2,ramp2,6
VM,5,171.18404858732876,15.151747899022064,0.0885114473226894,5.84166578750972,P2,ramp2,7
VM,5,165.412109375,13.671350988803937,0.082650242720804,6.045506606369038,P2,ramp2,8
VM,15,120.60914398521506,10.767190881064616,0.0892734209471258,8.291245314887448,P3,ramp1,0
VM,15,110.82485689975248,8.415893766976495,0.0759386838152126,9.023246480747169,P3,ramp1,1
VM,15,93.81688222163864,7.527137958551145,0.0802322330512815,10.659062381091925,P3,ramp1,2
VM,15,104.78196188668224,5.663946973817976,0.0540545993970157,9.54362737626026,P3,ramp1,3
VM,15,81.93395015967154,5.574514819620034,0.0680366906362565,12.204952868148265,P3,ramp1,4
VM,15,93.84683904288704,5.615107649737683,0.0598326774455518,10.65565990499702,P3,ramp1,5
VM,15,106.00423948459716,7.403136012621272,0.0698381125945154,9.433584966621112,P3,ramp1,6
VM,15,59.22039907651715,3.944192138218975,0.066601917577806,16.886073305718963,P3,ramp1,7
VM,15,98.9288060011062,7.832788281208894,0.0791760114957953,10.108279281050034,P3,ramp1,8
VM,15,91.91774462090164,4.981749917148396,0.0541979129023969,10.879292177199538,P3,ramp1,9
VM,15,100.49047085201794,7.354487963487246,0.0731859240098242,9.951192302328826,P3,ramp1,10
VM,15,105.25034636699507,11.067569424981384,0.1051547078656646,9.501156381121278,P3,ramp1,11
VM,15,69.88354264018692,4.371919030955833,0.0625600658722435,14.309520700013056,P3,ramp1,12
VM,15,102.47663384703196,7.790435998428523,0.0760215837110477,9.758322092163096,P3,ramp1,13
VM,30,104.8588122351695,9.802430778361067,0.0934821839901915,9.536632913190688,P3,ramp1,0
VM,30,97.3609744094488,7.3769130464640815,0.0757686854636508,10.271055790737352,P3,ramp1,1
VM,30,151.94227430555554,27.70791524318282,0.1823581710213332,6.581446832821537,P3,ramp1,2
VM,30,138.90229985955057,16.41731877794279,0.1181932825773437,7.199304842404614,P3,ramp1,3
VM,30,85.0713024400685,6.039180204090051,0.0709896290625686,11.754845304084608,P3,ramp1,4
VM,30,92.85141674440298,8.896656169054282,0.0958160519353687,10.769894903733707,P3,ramp1,5
VM,30,84.50919430272108,5.83716192592618,0.0690713238256281,11.833031994340066,P3,ramp1,6
VM,30,92.8769239738806,7.055660047650166,0.0759678480483957,10.766937116492215,P3,ramp1,7
VM,30,76.7578125,6.105668535283306,0.0795445875334619,13.027989821882962,P3,ramp1,8
VM,30,118.24404761904762,15.273868936406515,0.1291724128525695,8.45708532595017,P3,ramp1,9
VM,30,96.33145591085272,8.555203121455735,0.0888100677038755,10.380825147347748,P3,ramp1,10
VM,30,91.05197878649636,8.522785199028625,0.0936035143070675,10.982737699142756,P3,ramp1,11
VM,5,88.55120933219177,9.453610531852606,0.1067586835137197,11.292900543555438,P3,ramp1,0
VM,5,107.7724609375,10.001183777851786,0.0927990665783509,9.278808253064996,P3,ramp1,1
VM,5,84.66057441253264,4.921640867004546,0.0581337996010097,11.811873554356206,P3,ramp1,2
